"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","UNIQUE_CARRIER","AIRLINE_ID","TAIL_NUM","FL_NUM","ORIGIN_AIRPORT_SEQ_ID","ORIGIN","DEST_AIRPORT_SEQ_ID","DEST","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FIRST_DEP_TIME","TOTAL_ADD_GTIME","LONGEST_ADD_GTIME","NA_DELAY","DEST_LONGITUDE","DEST_LATITUDE"
2016,4,12,2,5,"WN",19393,"N254WN",2673,1412202,"PIT",1410702,"PHX",520,524,4,4,0,0,"0001-0559",7,531,748,5,810,753,-17,0,0,-2,"0800-0859",0,"",0,290,269,257,1814,8,0,0,0,0,0,524,0,0,4,2016,2016
2016,4,12,2,5,"WN",19393,"N429WN",2717,1412202,"PIT",1463502,"RSW",635,637,2,2,0,0,"0600-0659",11,648,901,4,925,905,-20,0,0,-2,"0900-0959",0,"",0,170,148,133,966,4,0,0,0,0,0,637,0,0,2,2016,2016
2016,4,12,2,5,"WN",19393,"N779SW",2978,1412202,"PIT",1501603,"STL",1155,1151,-4,0,0,-1,"1100-1159",9,1200,1228,4,1255,1232,-23,0,0,-2,"1200-1259",0,"",0,120,101,88,554,3,0,0,0,0,0,1151,0,0,0,2016,2016
2016,4,12,2,5,"WN",19393,"N733SA",2612,1412202,"PIT",1530402,"TPA",1700,1844,104,104,1,6,"1700-1759",9,1853,2053,4,1920,2057,97,97,1,6,"1900-1959",0,"",0,140,133,120,873,4,1,0,0,0,96,1844,0,0,103,2016,2016
2016,4,12,2,5,"WN",19393,"N714CB",2722,1412202,"PIT",1530402,"TPA",535,532,-3,0,0,-1,"0001-0559",9,541,738,5,755,743,-12,0,0,-1,"0700-0759",0,"",0,140,131,117,873,4,0,0,0,0,0,532,0,0,0,2016,2016
2016,4,12,2,5,"UA",19977,"N75436",367,1412202,"PIT",1393004,"ORD",600,600,0,0,0,0,"0600-0659",9,609,616,5,642,621,-21,0,0,-2,"0600-0659",0,"",0,102,81,67,413,2,0,0,0,0,0,600,0,0,0,2016,2016
2016,4,12,2,5,"UA",19977,"N37267",446,1412202,"PIT",1393004,"ORD",1405,1354,-11,0,0,-1,"1400-1459",9,1403,1411,4,1442,1415,-27,0,0,-2,"1400-1459",0,"",0,97,81,68,413,2,0,0,0,0,0,1354,0,0,0,2016,2016
2016,4,12,2,5,"UA",19977,"N827UA",590,1412202,"PIT",1393004,"ORD",1040,1030,-10,0,0,-1,"1000-1059",8,1038,1047,9,1121,1056,-25,0,0,-2,"1100-1159",0,"",0,101,86,69,413,2,0,0,0,0,0,1030,0,0,0,2016,2016
2016,4,12,2,5,"UA",19977,"N34222",606,1412202,"PIT",1477102,"SFO",708,703,-5,0,0,-1,"0700-0759",11,714,912,6,946,918,-28,0,0,-2,"0900-0959",0,"",0,338,315,298,2254,10,0,0,0,0,0,703,0,0,0,2016,2016
2016,4,12,2,5,"UA",19977,"N13248",709,1412202,"PIT",1129202,"DEN",1625,1615,-10,0,0,-1,"1600-1659",9,1624,1737,22,1802,1759,-3,0,0,-1,"1800-1859",0,"",0,217,224,193,1290,6,0,0,0,0,0,1615,0,0,0,2016,2016
2016,4,12,2,5,"UA",19977,"N73275",773,1412202,"PIT",1129202,"DEN",805,751,-14,0,0,-1,"0800-0859",8,759,904,8,941,912,-29,0,0,-2,"0900-0959",0,"",0,216,201,185,1290,6,0,0,0,0,0,751,0,0,0,2016,2016
2016,4,12,2,5,"AA",19805,"N766AA",449,1412202,"PIT",1410702,"PHX",1725,1719,-6,0,0,-1,"1700-1759",12,1731,1957,4,2011,2001,-10,0,0,-1,"2000-2059",0,"",0,286,282,266,1814,8,0,0,0,0,0,1719,0,0,0,2016,2016
2016,4,12,2,5,"AA",19805,"N659AA",673,1412202,"PIT",1105703,"CLT",1527,1522,-5,0,0,-1,"1500-1559",8,1530,1634,28,1703,1702,-1,0,0,-1,"1700-1759",0,"",0,96,100,64,366,2,0,0,0,0,0,1522,0,0,0,2016,2016
2016,4,12,2,5,"AA",19805,"N817AA",727,1412202,"PIT",1289204,"LAX",615,609,-6,0,0,-1,"0600-0659",14,623,807,26,859,833,-26,0,0,-2,"0800-0859",0,"",0,344,324,284,2136,9,0,0,0,0,0,609,0,0,0,2016,2016
2016,4,12,2,5,"AA",19805,"N703AA",829,1412202,"PIT",1105703,"CLT",700,654,-6,0,0,-1,"0700-0759",10,704,807,11,842,818,-24,0,0,-2,"0800-0859",0,"",0,102,84,63,366,2,0,0,0,0,0,654,0,0,0,2016,2016
2016,4,12,2,5,"AA",19805,"N4XUAA",1252,1412202,"PIT",1129804,"DFW",1129,1123,-6,0,0,-1,"1100-1159",35,1158,1344,5,1345,1349,4,4,0,0,"1300-1359",0,"",0,196,206,166,1067,5,0,0,0,0,0,1123,0,0,0,2016,2016
2016,4,12,2,5,"AA",19805,"N514AA",1426,1412202,"PIT",1129804,"DFW",1431,1421,-10,0,0,-1,"1400-1459",10,1431,1608,3,1647,1611,-36,0,0,-2,"1600-1659",0,"",0,196,170,157,1067,5,0,0,0,0,0,1421,0,0,0,2016,2016
2016,4,12,2,5,"AA",19805,"N769AA",1658,1412202,"PIT",1129804,"DFW",732,728,-4,0,0,-1,"0700-0759",11,739,928,11,955,939,-16,0,0,-2,"0900-0959",0,"",0,203,191,169,1067,5,0,0,0,0,0,728,0,0,0,2016,2016
2016,4,12,2,5,"AA",19805,"N959AA",1804,1412202,"PIT",1410002,"PHL",1535,1530,-5,0,0,-1,"1500-1559",26,1556,1642,6,1703,1648,-15,0,0,-1,"1700-1759",0,"",0,88,78,46,268,2,0,0,0,0,0,1530,0,0,0,2016,2016
2016,4,12,2,5,"AA",19805,"N711AA",1823,1412202,"PIT",1105703,"CLT",840,834,-6,0,0,-1,"0800-0859",9,843,955,6,1024,1001,-23,0,0,-2,"1000-1059",0,"",0,104,87,72,366,2,0,0,0,0,0,834,0,0,0,2016,2016
2016,4,12,2,5,"AA",19805,"N658AA",1906,1412202,"PIT",1105703,"CLT",511,459,-12,0,0,-1,"0001-0559",13,512,614,4,645,618,-27,0,0,-2,"0600-0659",0,"",0,94,79,62,366,2,0,0,0,0,0,459,0,0,0,2016,2016
2016,4,12,2,5,"AA",19805,"N951AA",2016,1412202,"PIT",1410002,"PHL",705,657,-8,0,0,-1,"0700-0759",27,724,816,2,833,818,-15,0,0,-1,"0800-0859",0,"",0,88,81,52,268,2,0,0,0,0,0,657,0,0,0,2016,2016
2016,4,12,2,5,"B6",20409,"N294JB",1286,1412202,"PIT",1072102,"BOS",850,843,-7,0,0,-1,"0800-0859",9,852,1000,2,1020,1002,-18,0,0,-2,"1000-1059",0,"",0,90,79,68,496,2,0,0,0,0,0,843,0,0,0,2016,2016
2016,4,12,2,5,"B6",20409,"N353JB",1486,1412202,"PIT",1072102,"BOS",1115,1102,-13,0,0,-1,"1100-1159",10,1112,1222,6,1244,1228,-16,0,0,-2,"1200-1259",0,"",0,89,86,70,496,2,0,0,0,0,0,1102,0,0,0,2016,2016
2016,4,12,2,5,"B6",20409,"N657JB",2007,1412202,"PIT",1169704,"FLL",700,655,-5,0,0,-1,"0700-0759",12,707,928,7,947,935,-12,0,0,-1,"0900-0959",0,"",0,167,160,141,994,4,0,0,0,0,0,655,0,0,0,2016,2016
2016,4,12,2,5,"B6",20409,"N198JB",1686,1412202,"PIT",1072102,"BOS",1619,1610,-9,0,0,-1,"1600-1659",10,1620,1729,5,1751,1734,-17,0,0,-2,"1700-1759",0,"",0,92,84,69,496,2,0,0,0,0,0,1610,0,0,0,2016,2016
2016,4,12,2,5,"B6",20409,"N279JB",2186,1412202,"PIT",1072102,"BOS",600,553,-7,0,0,-1,"0600-0659",12,605,715,3,730,718,-12,0,0,-1,"0700-0759",0,"",0,90,85,70,496,2,0,0,0,0,0,553,0,0,0,2016,2016
2016,4,12,2,5,"DL",19790,"N918DH",646,1412202,"PIT",1348702,"MSP",700,702,2,2,0,0,"0700-0759",35,737,823,2,822,825,3,3,0,0,"0800-0859",0,"",0,142,143,106,726,3,0,0,0,0,0,702,0,0,2,2016,2016
2016,4,12,2,5,"DL",19790,"N905DE",1295,1412202,"PIT",1039705,"ATL",1114,1117,3,3,0,0,"1100-1159",7,1124,1241,3,1305,1244,-21,0,0,-2,"1300-1359",0,"",0,111,87,77,526,3,0,0,0,0,0,1117,0,0,3,2016,2016
2016,4,12,2,5,"DL",19790,"N360NW",1356,1412202,"PIT",1143302,"DTW",620,615,-5,0,0,-1,"0600-0659",27,642,727,6,733,733,0,0,0,0,"0700-0759",0,"",0,73,78,45,201,1,0,0,0,0,0,615,0,0,0,2016,2016
2016,4,12,2,5,"DL",19790,"N977DL",1599,1412202,"PIT",1039705,"ATL",1308,1315,7,7,0,0,"1300-1359",10,1325,1442,3,1502,1445,-17,0,0,-2,"1500-1559",0,"",0,114,90,77,526,3,0,0,0,0,0,1315,0,0,7,2016,2016
2016,4,12,2,5,"DL",19790,"N949DL",2121,1412202,"PIT",1039705,"ATL",1620,1618,-2,0,0,-1,"1600-1659",11,1629,1754,6,1813,1800,-13,0,0,-1,"1800-1859",0,"",0,113,102,85,526,3,0,0,0,0,0,1618,0,0,0,2016,2016
2016,4,12,2,5,"DL",19790,"N906DE",2126,1412202,"PIT",1039705,"ATL",750,808,18,18,1,1,"0700-0759",8,816,936,13,941,949,8,8,0,0,"0900-0959",0,"",0,111,101,80,526,3,0,0,0,0,0,808,0,0,18,2016,2016
2016,4,12,2,5,"DL",19790,"N982DL",2246,1412202,"PIT",1039705,"ATL",940,943,3,3,0,0,"0900-0959",11,954,1113,5,1130,1118,-12,0,0,-1,"1100-1159",0,"",0,110,95,79,526,3,0,0,0,0,0,943,0,0,3,2016,2016
2016,4,12,2,5,"DL",19790,"N345NW",2290,1412202,"PIT",1039705,"ATL",600,558,-2,0,0,-1,"0600-0659",23,621,739,4,750,743,-7,0,0,-1,"0700-0759",0,"",0,110,105,78,526,3,0,0,0,0,0,558,0,0,0,2016,2016
2016,4,12,2,5,"DL",19790,"N949DN",2379,1412202,"PIT",1039705,"ATL",1450,1449,-1,0,0,-1,"1400-1459",8,1457,1618,4,1647,1622,-25,0,0,-2,"1600-1659",0,"",0,117,93,81,526,3,0,0,0,0,0,1449,0,0,0,2016,2016
2016,4,12,2,5,"DL",19790,"N983AT",2435,1412202,"PIT",1348702,"MSP",1736,1732,-4,0,0,-1,"1700-1759",10,1742,1842,5,1905,1847,-18,0,0,-2,"1900-1959",0,"",0,149,135,120,726,3,0,0,0,0,0,1732,0,0,0,2016,2016
2016,4,12,2,5,"DL",19790,"N964DN",898,1412202,"PIT",1039705,"ATL",1745,1742,-3,0,0,-1,"1700-1759",36,1818,1938,7,1941,1945,4,4,0,0,"1900-1959",0,"",0,116,123,80,526,3,0,0,0,0,0,1742,0,0,0,2016,2016
2016,4,12,2,5,"OO",20304,"N786SK",5318,1412202,"PIT",1226603,"IAH",1445,1445,0,0,0,0,"1400-1459",27,1512,1722,10,1700,1732,32,32,1,2,"1700-1759",0,"",0,195,227,190,1117,5,0,0,32,0,0,1445,0,0,0,2016,2016
2016,4,12,2,5,"OO",20304,"N816SK",4616,1412202,"PIT",1143302,"DTW",1335,1358,23,23,1,1,"1300-1359",14,1412,1451,5,1454,1456,2,2,0,0,"1400-1459",0,"",0,79,58,39,201,1,0,0,0,0,0,1358,0,0,23,2016,2016
2016,4,12,2,5,"OO",20304,"N689CA",4652,1412202,"PIT",1348702,"MSP",921,917,-4,0,0,-1,"0900-0959",15,932,1023,4,1043,1027,-16,0,0,-2,"1000-1059",0,"",0,142,130,111,726,3,0,0,0,0,0,917,0,0,0,2016,2016
2016,4,12,2,5,"OO",20304,"N800SK",4750,1412202,"PIT",1348702,"MSP",1148,1146,-2,0,0,-1,"1100-1159",11,1157,1248,4,1304,1252,-12,0,0,-1,"1300-1359",0,"",0,136,126,111,726,3,0,0,0,0,0,1146,0,0,0,2016,2016
2016,4,12,2,5,"UA",19977,"N66825",220,1412202,"PIT",1393004,"ORD",1715,1718,3,3,0,0,"1700-1759",9,1727,1734,3,1759,1737,-22,0,0,-2,"1700-1759",0,"",0,104,79,67,413,2,0,0,0,0,0,1718,0,0,3,2016,2016
2016,4,12,3,6,"DL",19790,"N954DN",2379,1412202,"PIT",1039705,"ATL",1425,1418,-7,0,0,-1,"1400-1459",9,1427,1546,7,1621,1553,-28,0,0,-2,"1600-1659",0,"",0,116,95,79,526,3,0,0,0,0,0,1418,0,0,0,2016,2016
2016,4,12,3,6,"F9",20436,"N952FR",1707,1412202,"PIT",1320402,"MCO",1210,1207,-3,0,0,-1,"1200-1259",14,1221,1416,16,1434,1432,-2,0,0,-1,"1400-1459",0,"",0,144,145,115,834,4,0,0,0,0,0,1207,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N492WN",3899,1412202,"PIT",1039705,"ATL",1330,1327,-3,0,0,-1,"1300-1359",10,1337,1504,7,1525,1511,-14,0,0,-1,"1500-1559",0,"",0,115,104,87,526,3,0,0,0,0,0,1327,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N238WN",5881,1412202,"PIT",1039705,"ATL",635,635,0,0,0,0,"0600-0659",9,644,801,6,830,807,-23,0,0,-2,"0800-0859",0,"",0,115,92,77,526,3,0,0,0,0,0,635,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N941WN",4196,1412202,"PIT",1069302,"BNA",625,623,-2,0,0,-1,"0600-0659",9,632,647,7,715,654,-21,0,0,-2,"0700-0759",0,"",0,110,91,75,462,2,0,0,0,0,0,623,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N473WN",3903,1412202,"PIT",1082104,"BWI",600,557,-3,0,0,-1,"0600-0659",8,605,641,4,705,645,-20,0,0,-2,"0700-0759",0,"",0,65,48,36,210,1,0,0,0,0,0,557,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N8648A",5483,1412202,"PIT",1082104,"BWI",1705,1704,-1,0,0,-1,"1700-1759",12,1716,1758,4,1810,1802,-8,0,0,-1,"1800-1859",0,"",0,65,58,42,210,1,0,0,0,0,0,1704,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N7845A",5897,1412202,"PIT",1129202,"DEN",950,1012,22,22,1,1,"0900-0959",13,1025,1146,6,1125,1152,27,27,1,1,"1100-1159",0,"",0,215,220,201,1290,6,22,0,5,0,0,1012,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N7815L",5441,1412202,"PIT",1169704,"FLL",1625,1632,7,7,0,0,"1600-1659",7,1639,1912,3,1905,1915,10,10,0,0,"1900-1959",0,"",0,160,163,153,994,4,0,0,0,0,0,1632,0,0,7,2016,2016
2016,4,12,3,6,"WN",19393,"N8692F",5880,1412202,"PIT",1169704,"FLL",750,748,-2,0,0,-1,"0700-0759",11,759,1006,4,1035,1010,-25,0,0,-2,"1000-1059",0,"",0,165,142,127,994,4,0,0,0,0,0,748,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N905WN",4588,1412202,"PIT",1219102,"HOU",1120,1120,0,0,0,0,"1100-1159",16,1136,1348,4,1345,1352,7,7,0,0,"1300-1359",0,"",0,205,212,192,1131,5,0,0,0,0,0,1120,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N920WN",5132,1412202,"PIT",1288903,"LAS",1345,1354,9,9,0,0,"1300-1359",7,1401,1540,5,1545,1545,0,0,0,0,"1500-1559",0,"",0,300,291,279,1910,8,0,0,0,0,0,1354,0,0,9,2016,2016
2016,4,12,3,6,"WN",19393,"N946WN",1920,1412202,"PIT",1289204,"LAX",1425,1512,47,47,1,3,"1400-1459",7,1519,1724,9,1655,1733,38,38,1,2,"1600-1659",0,"",0,330,321,305,2136,9,14,0,0,0,24,1512,0,0,33,2016,2016
2016,4,12,3,6,"WN",19393,"N239WN",2409,1412202,"PIT",1320402,"MCO",1740,1734,-6,0,0,-1,"1700-1759",8,1742,1933,4,2005,1937,-28,0,0,-2,"2000-2059",0,"",0,145,123,111,834,4,0,0,0,0,0,1734,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N7880D",3273,1412202,"PIT",1320402,"MCO",1525,1532,7,7,0,0,"1500-1559",9,1541,1734,7,1745,1741,-4,0,0,-1,"1700-1759",0,"",0,140,129,113,834,4,0,0,0,0,0,1532,0,0,7,2016,2016
2016,4,12,3,6,"WN",19393,"N743SW",3993,1412202,"PIT",1320402,"MCO",1315,1307,-8,0,0,-1,"1300-1359",11,1318,1512,5,1540,1517,-23,0,0,-2,"1500-1559",0,"",0,145,130,114,834,4,0,0,0,0,0,1307,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N276WN",5410,1412202,"PIT",1320402,"MCO",705,702,-3,0,0,-1,"0700-0759",18,720,909,6,940,915,-25,0,0,-2,"0900-0959",0,"",0,155,133,109,834,4,0,0,0,0,0,702,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N359SW",5905,1412202,"PIT",1320402,"MCO",1010,1004,-6,0,0,-1,"1000-1059",13,1017,1210,7,1235,1217,-18,0,0,-2,"1200-1259",0,"",0,145,133,113,834,4,0,0,0,0,0,1004,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N725SW",1777,1412202,"PIT",1323202,"MDW",1145,1138,-7,0,0,-1,"1100-1159",10,1148,1203,7,1220,1210,-10,0,0,-1,"1200-1259",0,"",0,95,92,75,402,2,0,0,0,0,0,1138,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N448WN",3648,1412202,"PIT",1323202,"MDW",1710,1705,-5,0,0,-1,"1700-1759",23,1728,1743,6,1740,1749,9,9,0,0,"1700-1759",0,"",0,90,104,75,402,2,0,0,0,0,0,1705,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N8612K",5430,1412202,"PIT",1323202,"MDW",1450,1442,-8,0,0,-1,"1400-1459",7,1449,1459,5,1520,1504,-16,0,0,-2,"1500-1559",0,"",0,90,82,70,402,2,0,0,0,0,0,1442,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N219WN",1572,1412202,"PIT",1410702,"PHX",1640,1640,0,0,0,0,"1600-1659",8,1648,1915,6,1935,1921,-14,0,0,-1,"1900-1959",0,"",0,295,281,267,1814,8,0,0,0,0,0,1640,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N242WN",5596,1412202,"PIT",1463502,"RSW",855,855,0,0,0,0,"0800-0859",11,906,1118,5,1140,1123,-17,0,0,-2,"1100-1159",0,"",0,165,148,132,966,4,0,0,0,0,0,855,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N642WN",5229,1412202,"PIT",1501603,"STL",730,725,-5,0,0,-1,"0700-0759",12,737,808,4,835,812,-23,0,0,-2,"0800-0859",0,"",0,125,107,91,554,3,0,0,0,0,0,725,0,0,0,2016,2016
2016,4,12,3,6,"WN",19393,"N653SW",3942,1412202,"PIT",1530402,"TPA",1255,1306,11,11,0,0,"1200-1259",10,1316,1519,4,1515,1523,8,8,0,0,"1500-1559",0,"",0,140,137,123,873,4,0,0,0,0,0,1306,0,0,11,2016,2016
2016,4,12,3,6,"WN",19393,"N956WN",5495,1412202,"PIT",1530402,"TPA",1750,1745,-5,0,0,-1,"1700-1759",11,1756,1955,5,2015,2000,-15,0,0,-1,"2000-2059",0,"",0,145,135,119,873,4,0,0,0,0,0,1745,0,0,0,2016,2016
2016,4,12,3,6,"AA",19805,"N809AA",413,1412202,"PIT",1410702,"PHX",1055,1052,-3,0,0,-1,"1000-1059",14,1106,1332,6,1337,1338,1,1,0,0,"1300-1359",0,"",0,282,286,266,1814,8,0,0,0,0,0,1052,0,0,0,2016,2016
2016,4,12,3,6,"AA",19805,"N725AA",518,1412202,"PIT",1410002,"PHL",705,658,-7,0,0,-1,"0700-0759",13,711,800,3,832,803,-29,0,0,-2,"0800-0859",0,"",0,87,65,49,268,2,0,0,0,0,0,658,0,0,0,2016,2016
2016,4,12,3,6,"AA",19805,"N716AA",829,1412202,"PIT",1105703,"CLT",700,653,-7,0,0,-1,"0700-0759",15,708,809,9,842,818,-24,0,0,-2,"0800-0859",0,"",0,102,85,61,366,2,0,0,0,0,0,653,0,0,0,2016,2016
2016,4,12,3,6,"AA",19805,"N109AA",830,1412202,"PIT",1105703,"CLT",1527,1523,-4,0,0,-1,"1500-1559",13,1536,1646,10,1703,1656,-7,0,0,-1,"1700-1759",0,"",0,96,93,70,366,2,0,0,0,0,0,1523,0,0,0,2016,2016
2016,4,12,3,6,"AA",19805,"N566AA",1426,1412202,"PIT",1129804,"DFW",1431,1428,-3,0,0,-1,"1400-1459",9,1437,1626,9,1647,1635,-12,0,0,-1,"1600-1659",0,"",0,196,187,169,1067,5,0,0,0,0,0,1428,0,0,0,2016,2016
2016,4,12,3,6,"AA",19805,"N757AA",1658,1412202,"PIT",1129804,"DFW",732,728,-4,0,0,-1,"0700-0759",12,740,936,11,955,947,-8,0,0,-1,"0900-0959",0,"",0,203,199,176,1067,5,0,0,0,0,0,728,0,0,0,2016,2016
2016,4,12,3,6,"AA",19805,"N961AA",1847,1412202,"PIT",1105703,"CLT",840,836,-4,0,0,-1,"0800-0859",12,848,1000,29,1025,1029,4,4,0,0,"1000-1059",0,"",0,105,113,72,366,2,0,0,0,0,0,836,0,0,0,2016,2016
2016,4,12,3,6,"B6",20409,"N307JB",1286,1412202,"PIT",1072102,"BOS",850,842,-8,0,0,-1,"0800-0859",10,852,1005,3,1020,1008,-12,0,0,-1,"1000-1059",0,"",0,90,86,73,496,2,0,0,0,0,0,842,0,0,0,2016,2016
2016,4,12,3,6,"B6",20409,"N565JB",2007,1412202,"PIT",1169704,"FLL",700,654,-6,0,0,-1,"0700-0759",18,712,920,5,947,925,-22,0,0,-2,"0900-0959",0,"",0,167,151,128,994,4,0,0,0,0,0,654,0,0,0,2016,2016
2016,4,12,3,6,"B6",20409,"N355JB",1686,1412202,"PIT",1072102,"BOS",1619,1802,103,103,1,6,"1600-1659",9,1811,1918,5,1751,1923,92,92,1,6,"1700-1759",0,"",0,92,81,67,496,2,92,0,0,0,0,1802,0,0,11,2016,2016
2016,4,12,3,6,"DL",19790,"N950DN",646,1412202,"PIT",1348702,"MSP",700,651,-9,0,0,-1,"0700-0759",25,716,816,6,820,822,2,2,0,0,"0800-0859",0,"",0,140,151,120,726,3,0,0,0,0,0,651,0,0,0,2016,2016
2016,4,12,3,6,"DL",19790,"N913DE",898,1412202,"PIT",1039705,"ATL",1717,1713,-4,0,0,-1,"1700-1759",9,1722,1848,35,1920,1923,3,3,0,0,"1900-1959",0,"",0,123,130,86,526,3,0,0,0,0,0,1713,0,0,0,2016,2016
2016,4,12,3,6,"DL",19790,"N315US",1092,1412202,"PIT",1039705,"ATL",655,652,-3,0,0,-1,"0600-0659",23,715,833,6,843,839,-4,0,0,-1,"0800-0859",0,"",0,108,107,78,526,3,0,0,0,0,0,652,0,0,0,2016,2016
2016,4,12,3,6,"DL",19790,"N990DL",1295,1412202,"PIT",1039705,"ATL",1114,1114,0,0,0,0,"1100-1159",14,1128,1250,7,1303,1257,-6,0,0,-1,"1300-1359",0,"",0,109,103,82,526,3,0,0,0,0,0,1114,0,0,0,2016,2016
2016,4,12,3,6,"DL",19790,"N371NW",1356,1412202,"PIT",1143302,"DTW",620,614,-6,0,0,-1,"0600-0659",9,623,705,3,732,708,-24,0,0,-2,"0700-0759",0,"",0,72,54,42,201,1,0,0,0,0,0,614,0,0,0,2016,2016
2016,4,12,3,6,"DL",19790,"N337NW",2126,1412202,"PIT",1039705,"ATL",800,759,-1,0,0,-1,"0800-0859",16,815,932,19,949,951,2,2,0,0,"0900-0959",0,"",0,109,112,77,526,3,0,0,0,0,0,759,0,0,0,2016,2016
2016,4,12,3,6,"OO",20304,"N961SW",5260,1412202,"PIT",1393004,"ORD",1345,1335,-10,0,0,-1,"1300-1359",10,1345,1413,7,1421,1420,-1,0,0,-1,"1400-1459",0,"",0,96,105,88,413,2,0,0,0,0,0,1335,0,0,0,2016,2016
2016,4,12,3,6,"OO",20304,"N779SK",5318,1412202,"PIT",1226603,"IAH",1445,1524,39,39,1,2,"1400-1459",15,1539,1753,29,1700,1822,82,82,1,5,"1700-1759",0,"",0,195,238,194,1117,5,0,0,43,0,39,1524,0,0,0,2016,2016
2016,4,12,3,6,"UA",19977,"N75429",590,1412202,"PIT",1393004,"ORD",1040,1034,-6,0,0,-1,"1000-1059",13,1047,1102,5,1122,1107,-15,0,0,-1,"1100-1159",0,"",0,102,93,75,413,2,0,0,0,0,0,1034,0,0,0,2016,2016
2016,4,12,3,6,"UA",19977,"N18223",606,1412202,"PIT",1477102,"SFO",708,702,-6,0,0,-1,"0700-0759",17,719,939,37,946,1016,30,30,1,2,"0900-0959",0,"",0,338,374,320,2254,10,0,0,30,0,0,702,0,0,0,2016,2016
2016,4,12,3,6,"UA",19977,"N76288",773,1412202,"PIT",1129202,"DEN",802,759,-3,0,0,-1,"0800-0859",14,813,928,7,938,935,-3,0,0,-1,"0900-0959",0,"",0,216,216,195,1290,6,0,0,0,0,0,759,0,0,0,2016,2016
2016,4,12,4,7,"DL",19790,"N935AT",1231,1412202,"PIT",1143302,"DTW",620,613,-7,0,0,-1,"0600-0659",11,624,703,6,733,709,-24,0,0,-2,"0700-0759",0,"",0,73,56,39,201,1,0,0,0,0,0,613,0,0,0,2016,2016
2016,4,12,4,7,"WN",19393,"N492WN",3149,1412202,"PIT",1169704,"FLL",620,615,-5,0,0,-1,"0600-0659",15,630,849,10,910,859,-11,0,0,-1,"0900-0959",0,"",0,170,164,139,994,4,0,0,0,0,0,615,0,0,0,2016,2016
2016,4,12,4,7,"WN",19393,"N566WN",6442,1412202,"PIT",1530402,"TPA",630,630,0,0,0,0,"0600-0659",8,638,838,4,850,842,-8,0,0,-1,"0800-0859",0,"",0,140,132,120,873,4,0,0,0,0,0,630,0,0,0,2016,2016
2016,4,12,4,7,"AA",19805,"N744AA",727,1412202,"PIT",1289204,"LAX",615,611,-4,0,0,-1,"0600-0659",10,621,826,12,859,838,-21,0,0,-2,"0800-0859",0,"",0,344,327,305,2136,9,0,0,0,0,0,611,0,0,0,2016,2016
2016,4,12,4,7,"AA",19805,"N956AA",1686,1412202,"PIT",1410002,"PHL",530,523,-7,0,0,-1,"0001-0559",10,533,617,31,647,648,1,1,0,0,"0600-0659",0,"",0,77,85,44,268,2,0,0,0,0,0,523,0,0,0,2016,2016
2016,4,12,5,1,"DL",19790,"N948AT",646,1412202,"PIT",1348702,"MSP",700,655,-5,0,0,-1,"0700-0759",10,705,804,5,822,809,-13,0,0,-1,"0800-0859",0,"",0,142,134,119,726,3,0,0,0,0,0,655,0,0,0,2016,2016
2016,4,12,5,1,"DL",19790,"N989AT",661,1412202,"PIT",1143302,"DTW",1914,1909,-5,0,0,-1,"1900-1959",11,1920,1958,8,2015,2006,-9,0,0,-1,"2000-2059",0,"",0,61,57,38,201,1,0,0,0,0,0,1909,0,0,0,2016,2016
